2737,1962-06-23 00:00:00,23 juin 1962
2738,1962-06-30 00:00:00,30 juin 1962
2739,1962-07-07 00:00:00,7 juillet 1962
2740,1962-07-14 00:00:00,14 juillet 1962
2741,1962-07-21 00:00:00,21 juillet 1962
2742,1962-07-28 00:00:00,28 juillet 1962
2743,1962-08-04 00:00:00,4 août 1962
2744,1962-08-11 00:00:00,11 août 1962
2745,1962-08-18 00:00:00,18 août 1962
2746,1962-08-25 00:00:00,25 août 1962
2747,1962-09-01 00:00:00,1 septembre 1962
2748,1962-09-08 00:00:00,8 septembre 1962
2749,1962-09-15 00:00:00,15 septembre 1962
2750,1962-09-22 00:00:00,22 septembre 1962
2751,1962-09-29 00:00:00,29 septembre 1962
2752,1962-10-06 00:00:00,6 octobre 1962
2753,1962-10-13 00:00:00,13 octobre 1962
2754,1962-10-20 00:00:00,20 octobre 1962
2755,1962-10-27 00:00:00,27 octobre 1962
2756,1962-11-03 00:00:00,3 novembre 1962
2757,1962-11-10 00:00:00,10 novembre 1962
2758,1962-11-17 00:00:00,17 novembre 1962
2759,1962-11-24 00:00:00,24 novembre 1962
2760,1962-12-01 00:00:00,1 décembre 1962
2761,1962-12-08 00:00:00,8 décembre 1962
2762,1962-12-15 00:00:00,15 décembre 1962
2763,1962-12-22 00:00:00,22 décembre 1962
2764,1962-12-29 00:00:00,29 décembre 1962
2765,1963-01-05 00:00:00,5 janvier 1963
2766,1963-01-12 00:00:00,12 janvier 1963
2767,1963-01-19 00:00:00,19 janvier 1963
2768,1963-01-26 00:00:00,26 janvier 1963
2769,1963-02-02 00:00:00,2 février 1963
2770,1963-02-09 00:00:00,9 février 1963
2771,1963-02-16 00:00:00,16 février 1963
2772,1963-02-23 00:00:00,23 février 1963
2773,1963-03-02 00:00:00,2 mars 1963
2774,1963-03-09 00:00:00,9 mars 1963
2775,1963-03-16 00:00:00,16 mars 1963
2776,1963-03-23 00:00:00,23 mars 1963
2777,1963-03-30 00:00:00,30 mars 1963
2778,1963-04-06 00:00:00,6 avril 1963
2779,1963-04-13 00:00:00,13 avril 1963
2780,1963-04-20 00:00:00,20 avril 1963
2781,1963-04-27 00:00:00,27 avril 1963
2782,1963-05-04 00:00:00,4 mai 1963
2783,1963-05-11 00:00:00,11 mai 1963
2784,1963-05-18 00:00:00,18 mai 1963
2785,1963-05-25 00:00:00,25 mai 1963
2786,1963-06-01 00:00:00,1 juin 1963
2787,1963-06-08 00:00:00,8 juin 1963
2788,1963-06-15 00:00:00,15 juin 1963
2789,1963-06-22 00:00:00,22 juin 1963
2790,1963-06-29 00:00:00,29 juin 1963
2791,1963-07-06 00:00:00,6 juillet 1963
2792,1963-07-13 00:00:00,13 juillet 1963
2793,1963-07-20 00:00:00,20 juillet 1963
2794,1963-07-27 00:00:00,27 juillet 1963
2795,1963-08-03 00:00:00,3 août 1963
2796,1963-08-10 00:00:00,10 août 1963
2797,1963-08-17 00:00:00,17 août 1963
2798,1963-08-24 00:00:00,24 août 1963
2799,1963-08-31 00:00:00,31 août 1963
2800,1963-09-07 00:00:00,7 septembre 1963
2801,1963-09-14 00:00:00,14 septembre 1963
2802,1963-09-21 00:00:00,21 septembre 1963
2803,1963-09-28 00:00:00,28 septembre 1963
2804,1963-10-05 00:00:00,5 octobre 1963
2805,1963-10-12 00:00:00,12 octobre 1963
2806,1963-10-19 00:00:00,19 octobre 1963
2807,1963-10-26 00:00:00,26 octobre 1963
2808,1963-11-02 00:00:00,2 novembre 1963
2809,1963-11-09 00:00:00,9 novembre 1963
2810,1963-11-16 00:00:00,16 novembre 1963
2811,1963-11-23 00:00:00,23 novembre 1963
2812,1963-11-30 00:00:00,30 novembre 1963
2813,1963-12-07 00:00:00,7 décembre 1963
2814,1963-12-14 00:00:00,14 décembre 1963
2815,1963-12-21 00:00:00,21 décembre 1963
2816,1963-12-28 00:00:00,28 décembre 1963
2817,1964-01-04 00:00:00,4 janvier 1964
2818,1964-01-11 00:00:00,11 janvier 1964
2819,1964-01-18 00:00:00,18 janvier 1964
2820,1964-01-25 00:00:00,25 janvier 1964
2821,1964-02-01 00:00:00,1 février 1964
2822,1964-02-08 00:00:00,8 février 1964
2823,1964-02-15 00:00:00,15 février 1964
2824,1964-02-22 00:00:00,22 février 1964
2825,1964-02-29 00:00:00,29 février 1964
2826,1964-03-07 00:00:00,7 mars 1964
2827,1964-03-14 00:00:00,14 mars 1964
2828,1964-03-21 00:00:00,21 mars 1964
2829,1964-03-28 00:00:00,28 mars 1964
2830,1964-04-04 00:00:00,4 avril 1964
2831,1964-04-11 00:00:00,11 avril 1964
2832,1964-04-18 00:00:00,18 avril 1964
2833,1964-04-25 00:00:00,25 avril 1964
2834,1964-05-02 00:00:00,2 mai 1964
2835,1964-05-09 00:00:00,9 mai 1964
2836,1964-05-16 00:00:00,16 mai 1964
2837,1964-05-23 00:00:00,23 mai 1964
2838,1964-05-30 00:00:00,30 mai 1964
2839,1964-06-06 00:00:00,6 juin 1964
2840,1964-06-13 00:00:00,13 juin 1964
2841,1964-06-20 00:00:00,20 juin 1964
2842,1964-06-27 00:00:00,27 juin 1964
2843,1964-07-04 00:00:00,4 juillet 1964
2844,1964-07-11 00:00:00,11 juillet 1964
2845,1964-07-18 00:00:00,18 juillet 1964
2846,1964-07-25 00:00:00,25 juillet 1964
2847,1964-08-01 00:00:00,1 août 1964
2848,1964-08-08 00:00:00,8 août 1964
2849,1964-08-15 00:00:00,15 août 1964
2850,1964-08-22 00:00:00,22 août 1964
2851,1964-08-29 00:00:00,29 août 1964
2852,1964-09-05 00:00:00,5 septembre 1964
2853,1964-09-12 00:00:00,12 septembre 1964
2854,1964-09-19 00:00:00,19 septembre 1964
2855,1964-09-26 00:00:00,26 septembre 1964
2856,1964-10-03 00:00:00,3 octobre 1964
2857,1964-10-10 00:00:00,10 octobre 1964
2858,1964-10-17 00:00:00,17 octobre 1964
2859,1964-10-24 00:00:00,24 octobre 1964
2860,1964-10-31 00:00:00,31 octobre 1964
2861,1964-11-07 00:00:00,7 novembre 1964
2862,1964-11-14 00:00:00,14 novembre 1964
2863,1964-11-21 00:00:00,21 novembre 1964
2864,1964-11-28 00:00:00,28 novembre 1964
2865,1964-12-05 00:00:00,5 décembre 1964
2866,1964-12-12 00:00:00,12 décembre 1964
2867,1964-12-19 00:00:00,19 décembre 1964
2868,1964-12-26 00:00:00,26 décembre 1964
2869,1965-01-02 00:00:00,2 janvier 1965
2870,1965-01-09 00:00:00,9 janvier 1965
2871,1965-01-16 00:00:00,16 janvier 1965
2872,1965-01-23 00:00:00,23 janvier 1965
2873,1965-01-30 00:00:00,30 janvier 1965
2874,1965-02-06 00:00:00,6 février 1965
2875,1965-02-13 00:00:00,13 février 1965
2876,1965-02-20 00:00:00,20 février 1965
2877,1965-02-27 00:00:00,27 février 1965
2878,1965-03-06 00:00:00,6 mars 1965
2879,1965-03-13 00:00:00,13 mars 1965
2880,1965-03-20 00:00:00,20 mars 1965
2881,1965-03-27 00:00:00,27 mars 1965
2882,1965-04-03 00:00:00,3 avril 1965
2883,1965-04-10 00:00:00,10 avril 1965
2884,1965-04-17 00:00:00,17 avril 1965
2885,1965-04-24 00:00:00,24 avril 1965
2886,1965-05-01 00:00:00,1 mai 1965
2887,1965-05-08 00:00:00,8 mai 1965
2888,1965-05-15 00:00:00,15 mai 1965
2889,1965-05-22 00:00:00,22 mai 1965
2890,1965-05-29 00:00:00,29 mai 1965
2891,1965-06-05 00:00:00,5 juin 1965
2892,1965-06-12 00:00:00,12 juin 1965
2893,1965-06-19 00:00:00,19 juin 1965
2894,1965-06-26 00:00:00,26 juin 1965
2895,1965-07-03 00:00:00,3 juillet 1965
2896,1965-07-10 00:00:00,10 juillet 1965
2897,1965-07-17 00:00:00,17 juillet 1965
2898,1965-07-24 00:00:00,24 juillet 1965
2899,1965-07-31 00:00:00,31 juillet 1965
2900,1965-08-07 00:00:00,7 août 1965
2901,1965-08-14 00:00:00,14 août 1965
2902,1965-08-21 00:00:00,21 août 1965
2903,1965-08-28 00:00:00,28 août 1965
2904,1965-09-04 00:00:00,4 septembre 1965
2905,1965-09-11 00:00:00,11 septembre 1965
2906,1965-09-18 00:00:00,18 septembre 1965
2907,1965-09-25 00:00:00,25 septembre 1965
2908,1965-10-02 00:00:00,2 octobre 1965
2909,1965-10-09 00:00:00,9 octobre 1965
2910,1965-10-16 00:00:00,16 octobre 1965
2911,1965-10-23 00:00:00,23 octobre 1965
2912,1965-10-30 00:00:00,30 octobre 1965
2913,1965-11-06 00:00:00,6 novembre 1965
2914,1965-11-13 00:00:00,13 novembre 1965
2915,1965-11-20 00:00:00,20 novembre 1965
2916,1965-11-27 00:00:00,27 novembre 1965
2917,1965-12-04 00:00:00,4 décembre 1965
2918,1965-12-11 00:00:00,11 décembre 1965
2919,1965-12-18 00:00:00,18 décembre 1965
2920,1965-12-25 00:00:00,25 décembre 1965
2921,1966-01-01 00:00:00,1 janvier 1966
2922,1966-01-08 00:00:00,8 janvier 1966
2923,1966-01-15 00:00:00,15 janvier 1966
2924,1966-01-22 00:00:00,22 janvier 1966
2925,1966-01-29 00:00:00,29 janvier 1966
2926,1966-02-05 00:00:00,5 février 1966
2927,1966-02-12 00:00:00,12 février 1966
2928,1966-02-19 00:00:00,19 février 1966
2929,1966-02-26 00:00:00,26 février 1966
2930,1966-03-05 00:00:00,5 mars 1966
2931,1966-03-12 00:00:00,12 mars 1966
2932,1966-03-19 00:00:00,19 mars 1966
2933,1966-03-26 00:00:00,26 mars 1966
2934,1966-04-02 00:00:00,2 avril 1966
2935,1966-04-09 00:00:00,9 avril 1966
2936,1966-04-16 00:00:00,16 avril 1966
2937,1966-04-23 00:00:00,23 avril 1966
2938,1966-04-30 00:00:00,30 avril 1966
2939,1966-05-07 00:00:00,7 mai 1966
2940,1966-05-14 00:00:00,14 mai 1966
2941,1966-05-21 00:00:00,21 mai 1966
2942,1966-05-28 00:00:00,28 mai 1966
2943,1966-06-04 00:00:00,4 juin 1966
2944,1966-06-11 00:00:00,11 juin 1966
2945,1966-06-18 00:00:00,18 juin 1966
2946,1966-06-25 00:00:00,25 juin 1966
2947,1966-07-02 00:00:00,2 juillet 1966
2948,1966-07-09 00:00:00,9 juillet 1966
2949,1966-07-16 00:00:00,16 juillet 1966
2950,1966-07-23 00:00:00,23 juillet 1966
2951,1966-07-30 00:00:00,30 juillet 1966
2952,1966-08-06 00:00:00,6 août 1966
2953,1966-08-13 00:00:00,13 août 1966
2954,1966-08-20 00:00:00,20 août 1966
2955,1966-08-27 00:00:00,27 août 1966
2956,1966-09-03 00:00:00,3 septembre 1966
2957,1966-09-10 00:00:00,10 septembre 1966
2958,1966-09-17 00:00:00,17 septembre 1966
2959,1966-09-24 00:00:00,24 septembre 1966
2960,1966-10-01 00:00:00,1 octobre 1966
2961,1966-10-08 00:00:00,8 octobre 1966
2962,1966-10-15 00:00:00,15 octobre 1966
2963,1966-10-22 00:00:00,22 octobre 1966
2964,1966-10-29 00:00:00,29 octobre 1966
2965,1966-11-05 00:00:00,5 novembre 1966
2966,1966-11-12 00:00:00,12 novembre 1966
2967,1966-11-19 00:00:00,19 novembre 1966
2968,1966-11-26 00:00:00,26 novembre 1966
2969,1966-12-03 00:00:00,3 décembre 1966
2970,1966-12-10 00:00:00,10 décembre 1966
2971,1966-12-17 00:00:00,17 décembre 1966
2972,1966-12-24 00:00:00,24 décembre 1966
2973,1966-12-31 00:00:00,31 décembre 1966
2974,1967-01-07 00:00:00,7 janvier 1967
2975,1967-01-14 00:00:00,14 janvier 1967
2976,1967-01-21 00:00:00,21 janvier 1967
2977,1967-01-28 00:00:00,28 janvier 1967
2978,1967-02-04 00:00:00,4 février 1967
2979,1967-02-11 00:00:00,11 février 1967
2980,1967-02-18 00:00:00,18 février 1967
2981,1967-02-25 00:00:00,25 février 1967
2982,1967-03-04 00:00:00,4 mars 1967
2983,1967-03-11 00:00:00,11 mars 1967
2984,1967-03-18 00:00:00,18 mars 1967
2985,1967-03-25 00:00:00,25 mars 1967
2986,1967-04-01 00:00:00,1 avril 1967
2987,1967-04-08 00:00:00,8 avril 1967
2988,1967-04-15 00:00:00,15 avril 1967
2989,1967-04-22 00:00:00,22 avril 1967
2990,1967-04-29 00:00:00,29 avril 1967
2991,1967-05-06 00:00:00,6 mai 1967
2992,1967-05-13 00:00:00,13 mai 1967
2993,1967-05-20 00:00:00,20 mai 1967
2994,1967-05-27 00:00:00,27 mai 1967
2995,1967-06-03 00:00:00,3 juin 1967
2996,1967-06-10 00:00:00,10 juin 1967
2997,1967-06-17 00:00:00,17 juin 1967
2998,1967-06-24 00:00:00,24 juin 1967
2999,1967-07-01 00:00:00,1 juillet 1967
3000,1967-07-08 00:00:00,8 juillet 1967
3001,1967-07-15 00:00:00,15 juillet 1967
3002,1967-07-22 00:00:00,22 juillet 1967
3003,1967-07-29 00:00:00,29 juillet 1967
3004,1967-08-05 00:00:00,5 août 1967
3005,1967-08-12 00:00:00,12 août 1967
3006,1967-08-19 00:00:00,19 août 1967
3007,1967-08-26 00:00:00,26 août 1967
3008,1967-09-02 00:00:00,2 septembre 1967
3009,1967-09-09 00:00:00,9 septembre 1967
3010,1967-09-16 00:00:00,16 septembre 1967
3011,1967-09-23 00:00:00,23 septembre 1967
3012,1967-09-30 00:00:00,30 septembre 1967
3013,1967-10-07 00:00:00,7 octobre 1967
3014,1967-10-14 00:00:00,14 octobre 1967
3015,1967-10-21 00:00:00,21 octobre 1967
3016,1967-10-28 00:00:00,28 octobre 1967
3017,1967-11-04 00:00:00,4 novembre 1967
3018,1967-11-11 00:00:00,11 novembre 1967
3019,1967-11-18 00:00:00,18 novembre 1967
3020,1967-11-25 00:00:00,25 novembre 1967
3021,1967-12-02 00:00:00,2 décembre 1967
3022,1967-12-09 00:00:00,9 décembre 1967
3023,1967-12-16 00:00:00,16 décembre 1967
3024,1967-12-23 00:00:00,23 décembre 1967
3025,1967-12-30 00:00:00,30 décembre 1967
3026,1968-01-06 00:00:00,6 janvier 1968
3027,1968-01-13 00:00:00,13 janvier 1968
3028,1968-01-20 00:00:00,20 janvier 1968
3029,1968-01-27 00:00:00,27 janvier 1968
3030,1968-02-03 00:00:00,3 février 1968
3031,1968-02-10 00:00:00,10 février 1968
3032,1968-02-17 00:00:00,17 février 1968
3033,1968-02-24 00:00:00,24 février 1968
3034,1968-03-02 00:00:00,2 mars 1968
3035,1968-03-09 00:00:00,9 mars 1968
3036,1968-03-16 00:00:00,16 mars 1968
3037,1968-03-23 00:00:00,23 mars 1968
3038,1968-03-30 00:00:00,30 mars 1968
3039,1968-04-06 00:00:00,6 avril 1968
3040,1968-04-13 00:00:00,13 avril 1968
3041,1968-04-20 00:00:00,20 avril 1968
3042,1968-04-27 00:00:00,27 avril 1968
3043,1968-05-04 00:00:00,4 mai 1968
3044,1968-05-11 00:00:00,11 mai 1968
3045,1968-05-18 00:00:00,18 mai 1968
3046,1968-05-25 00:00:00,25 mai 1968
3047,1968-06-01 00:00:00,1 juin 1968
3048,1968-06-08 00:00:00,8 juin 1968
3049,1968-06-15 00:00:00,15 juin 1968
3050,1968-06-22 00:00:00,22 juin 1968
3051,1968-06-29 00:00:00,29 juin 1968
3052,1968-07-06 00:00:00,6 juillet 1968
3053,1968-07-13 00:00:00,13 juillet 1968
3054,1968-07-20 00:00:00,20 juillet 1968
3055,1968-07-27 00:00:00,27 juillet 1968
3056,1968-08-03 00:00:00,3 août 1968
3057,1968-08-10 00:00:00,10 août 1968
3058,1968-08-17 00:00:00,17 août 1968
3059,1968-08-24 00:00:00,24 août 1968
3060,1968-08-31 00:00:00,31 août 1968
3061,1968-09-07 00:00:00,7 septembre 1968
3062,1968-09-14 00:00:00,14 septembre 1968
3063,1968-09-21 00:00:00,21 septembre 1968
3064,1968-09-28 00:00:00,28 septembre 1968
3065,1968-10-05 00:00:00,5 octobre 1968
3066,1968-10-12 00:00:00,12 octobre 1968
3067,1968-10-19 00:00:00,19 octobre 1968
3068,1968-10-26 00:00:00,26 octobre 1968
3069,1968-11-02 00:00:00,2 novembre 1968
3070,1968-11-09 00:00:00,9 novembre 1968
3071,1968-11-16 00:00:00,16 novembre 1968
3072,1968-11-23 00:00:00,23 novembre 1968
3073,1968-11-30 00:00:00,30 novembre 1968
3074,1968-12-07 00:00:00,7 décembre 1968
3075,1968-12-14 00:00:00,14 décembre 1968
3076,1968-12-21 00:00:00,21 décembre 1968
3077,1968-12-28 00:00:00,28 décembre 1968
3078,1969-01-04 00:00:00,4 janvier 1969
3079,1969-01-11 00:00:00,11 janvier 1969
3080,1969-01-18 00:00:00,18 janvier 1969
3081,1969-01-25 00:00:00,25 janvier 1969
3082,1969-02-01 00:00:00,1 février 1969
3083,1969-02-08 00:00:00,8 février 1969
3084,1969-02-15 00:00:00,15 février 1969
3085,1969-02-22 00:00:00,22 février 1969
3086,1969-03-01 00:00:00,1 mars 1969
3087,1969-03-08 00:00:00,8 mars 1969
3088,1969-03-15 00:00:00,15 mars 1969
3089,1969-03-22 00:00:00,22 mars 1969
3090,1969-03-29 00:00:00,29 mars 1969
3091,1969-04-05 00:00:00,5 avril 1969
3092,1969-04-12 00:00:00,12 avril 1969
3093,1969-04-19 00:00:00,19 avril 1969
3094,1969-04-26 00:00:00,26 avril 1969
3095,1969-05-03 00:00:00,3 mai 1969
3096,1969-05-10 00:00:00,10 mai 1969
3097,1969-05-17 00:00:00,17 mai 1969
3098,1969-05-24 00:00:00,24 mai 1969
3099,1969-05-31 00:00:00,31 mai 1969
3100,1969-06-07 00:00:00,7 juin 1969
3101,1969-06-14 00:00:00,14 juin 1969
3102,1969-06-21 00:00:00,21 juin 1969
3103,1969-06-28 00:00:00,28 juin 1969
3104,1969-07-05 00:00:00,5 juillet 1969
3105,1969-07-12 00:00:00,12 juillet 1969
3106,1969-07-19 00:00:00,19 juillet 1969
3107,1969-07-26 00:00:00,26 juillet 1969
3108,1969-08-02 00:00:00,2 août 1969
3109,1969-08-09 00:00:00,9 août 1969
3110,1969-08-16 00:00:00,16 août 1969
3111,1969-08-23 00:00:00,23 août 1969
3112,1969-08-30 00:00:00,30 août 1969
3113,1969-09-06 00:00:00,6 septembre 1969
3114,1969-09-13 00:00:00,13 septembre 1969
3115,1969-09-20 00:00:00,20 septembre 1969
3116,1969-09-27 00:00:00,27 septembre 1969
3117,1969-10-04 00:00:00,4 octobre 1969
3118,1969-10-11 00:00:00,11 octobre 1969
3119,1969-10-18 00:00:00,18 octobre 1969
3120,1969-10-25 00:00:00,25 octobre 1969
3121,1969-11-01 00:00:00,1 novembre 1969
3122,1969-11-08 00:00:00,8 novembre 1969
3123,1969-11-15 00:00:00,15 novembre 1969
3124,1969-11-22 00:00:00,22 novembre 1969
3125,1969-11-29 00:00:00,29 novembre 1969
3126,1969-12-06 00:00:00,6 décembre 1969
3127,1969-12-13 00:00:00,13 décembre 1969
3128,1969-12-20 00:00:00,20 décembre 1969
3129,1969-12-27 00:00:00,27 décembre 1969
3130,1970-01-03 00:00:00,3 janvier 1970
3131,1970-01-10 00:00:00,10 janvier 1970
3132,1970-01-17 00:00:00,17 janvier 1970
3133,1970-01-24 00:00:00,24 janvier 1970
3134,1970-01-31 00:00:00,31 janvier 1970
3135,1970-02-07 00:00:00,7 février 1970
3136,1970-02-14 00:00:00,14 février 1970
3137,1970-02-21 00:00:00,21 février 1970
3138,1970-02-28 00:00:00,28 février 1970
3139,1970-03-07 00:00:00,7 mars 1970
3140,1970-03-14 00:00:00,14 mars 1970
3141,1970-03-21 00:00:00,21 mars 1970
3142,1970-03-28 00:00:00,28 mars 1970
3143,1970-04-04 00:00:00,4 avril 1970
3144,1970-04-11 00:00:00,11 avril 1970
3145,1970-04-18 00:00:00,18 avril 1970
3146,1970-04-25 00:00:00,25 avril 1970
3147,1970-05-02 00:00:00,2 mai 1970
3148,1970-05-09 00:00:00,9 mai 1970
3149,1970-05-16 00:00:00,16 mai 1970
3150,1970-05-23 00:00:00,23 mai 1970
3151,1970-05-30 00:00:00,30 mai 1970
3152,1970-06-06 00:00:00,6 juin 1970
3153,1970-06-13 00:00:00,13 juin 1970
3154,1970-06-20 00:00:00,20 juin 1970
3155,1970-06-27 00:00:00,27 juin 1970
3156,1970-07-04 00:00:00,4 juillet 1970
3157,1970-07-11 00:00:00,11 juillet 1970
3158,1970-07-18 00:00:00,18 juillet 1970
3159,1970-07-25 00:00:00,25 juillet 1970
3160,1970-08-01 00:00:00,1 août 1970
3161,1970-08-08 00:00:00,8 août 1970
3162,1970-08-15 00:00:00,15 août 1970
3163,1970-08-22 00:00:00,22 août 1970
3164,1970-08-29 00:00:00,29 août 1970
3165,1970-09-05 00:00:00,5 septembre 1970
3166,1970-09-12 00:00:00,12 septembre 1970
3167,1970-09-19 00:00:00,19 septembre 1970
3168,1970-09-26 00:00:00,26 septembre 1970
3169,1970-10-03 00:00:00,3 octobre 1970
3170,1970-10-10 00:00:00,10 octobre 1970
3171,1970-10-17 00:00:00,17 octobre 1970
3172,1970-10-24 00:00:00,24 octobre 1970
3173,1970-10-31 00:00:00,31 octobre 1970
3174,1970-11-07 00:00:00,7 novembre 1970
3175,1970-11-14 00:00:00,14 novembre 1970
3176,1970-11-21 00:00:00,21 novembre 1970
3177,1970-11-28 00:00:00,28 novembre 1970
3178,1970-12-05 00:00:00,5 décembre 1970
3179,1970-12-12 00:00:00,12 décembre 1970
3180,1970-12-19 00:00:00,19 décembre 1970
3181,1970-12-26 00:00:00,26 décembre 1970
3182,1971-01-02 00:00:00,2 janvier 1971
3183,1971-01-09 00:00:00,9 janvier 1971
3184,1971-01-16 00:00:00,16 janvier 1971
3185,1971-01-23 00:00:00,23 janvier 1971
3186,1971-01-30 00:00:00,30 janvier 1971
3187,1971-02-06 00:00:00,6 février 1971
3188,1971-02-13 00:00:00,13 février 1971
3189,1971-02-20 00:00:00,20 février 1971
3190,1971-02-27 00:00:00,27 février 1971
3191,1971-03-06 00:00:00,6 mars 1971
3192,1971-03-13 00:00:00,13 mars 1971
3193,1971-03-20 00:00:00,20 mars 1971
3194,1971-03-27 00:00:00,27 mars 1971
3195,1971-04-03 00:00:00,3 avril 1971
3196,1971-04-10 00:00:00,10 avril 1971
3197,1971-04-17 00:00:00,17 avril 1971
3198,1971-04-24 00:00:00,24 avril 1971
3199,1971-05-01 00:00:00,1 mai 1971
3200,1971-05-08 00:00:00,8 mai 1971
3201,1971-05-15 00:00:00,15 mai 1971
3202,1971-05-22 00:00:00,22 mai 1971
3203,1971-05-29 00:00:00,29 mai 1971
3204,1971-06-05 00:00:00,5 juin 1971
3205,1971-06-12 00:00:00,12 juin 1971
3206,1971-06-19 00:00:00,19 juin 1971
3207,1971-06-26 00:00:00,26 juin 1971
3208,1971-07-03 00:00:00,3 juillet 1971
3209,1971-07-10 00:00:00,10 juillet 1971
3210,1971-07-17 00:00:00,17 juillet 1971
3211,1971-07-24 00:00:00,24 juillet 1971
3212,1971-07-31 00:00:00,31 juillet 1971
3213,1971-08-07 00:00:00,7 août 1971
3214,1971-08-14 00:00:00,14 août 1971
3215,1971-08-21 00:00:00,21 août 1971
3216,1971-08-28 00:00:00,28 août 1971
3217,1971-09-04 00:00:00,4 septembre 1971
3218,1971-09-11 00:00:00,11 septembre 1971
3219,1971-09-18 00:00:00,18 septembre 1971
3220,1971-09-25 00:00:00,25 septembre 1971
3221,1971-10-02 00:00:00,2 octobre 1971
3222,1971-10-09 00:00:00,9 octobre 1971
3223,1971-10-16 00:00:00,16 octobre 1971
3224,1971-10-23 00:00:00,23 octobre 1971
3225,1971-10-30 00:00:00,30 octobre 1971
3226,1971-11-06 00:00:00,6 novembre 1971
3227,1971-11-13 00:00:00,13 novembre 1971
3228,1971-11-20 00:00:00,20 novembre 1971
3229,1971-11-27 00:00:00,27 novembre 1971
3230,1971-12-04 00:00:00,4 décembre 1971
3231,1971-12-11 00:00:00,11 décembre 1971
3232,1971-12-18 00:00:00,18 décembre 1971
3233,1971-12-25 00:00:00,25 décembre 1971
3234,1972-01-01 00:00:00,1 janvier 1972
3235,1972-01-08 00:00:00,8 janvier 1972
3236,1972-01-15 00:00:00,15 janvier 1972
3237,1972-01-22 00:00:00,22 janvier 1972
3238,1972-01-29 00:00:00,29 janvier 1972
3239,1972-02-05 00:00:00,5 février 1972
3240,1972-02-12 00:00:00,12 février 1972
3241,1972-02-19 00:00:00,19 février 1972
3242,1972-02-26 00:00:00,26 février 1972
3243,1972-03-04 00:00:00,4 mars 1972
3244,1972-03-11 00:00:00,11 mars 1972
3245,1972-03-18 00:00:00,18 mars 1972
3246,1972-03-25 00:00:00,25 mars 1972
3247,1972-04-01 00:00:00,1 avril 1972
3248,1972-04-08 00:00:00,8 avril 1972
3249,1972-04-15 00:00:00,15 avril 1972
3250,1972-04-22 00:00:00,22 avril 1972
3251,1972-04-29 00:00:00,29 avril 1972
3252,1972-05-06 00:00:00,6 mai 1972
3253,1972-05-13 00:00:00,13 mai 1972
3254,1972-05-20 00:00:00,20 mai 1972
3255,1972-05-27 00:00:00,27 mai 1972
3256,1972-06-03 00:00:00,3 juin 1972
3257,1972-06-10 00:00:00,10 juin 1972
3258,1972-06-17 00:00:00,17 juin 1972
3259,1972-06-24 00:00:00,24 juin 1972
3260,1972-07-01 00:00:00,1 juillet 1972
3261,1972-07-08 00:00:00,8 juillet 1972
3262,1972-07-15 00:00:00,15 juillet 1972
3263,1972-07-22 00:00:00,22 juillet 1972
3264,1972-07-29 00:00:00,29 juillet 1972
3265,1972-08-05 00:00:00,5 août 1972
3266,1972-08-12 00:00:00,12 août 1972
3267,1972-08-19 00:00:00,19 août 1972
3268,1972-08-26 00:00:00,26 août 1972
3269,1972-09-02 00:00:00,2 septembre 1972
3270,1972-09-09 00:00:00,9 septembre 1972
3271,1972-09-16 00:00:00,16 septembre 1972
3272,1972-09-23 00:00:00,23 septembre 1972
3273,1972-09-30 00:00:00,30 septembre 1972
3274,1972-10-07 00:00:00,7 octobre 1972
3275,1972-10-14 00:00:00,14 octobre 1972
3276,1972-10-21 00:00:00,21 octobre 1972
3277,1972-10-28 00:00:00,28 octobre 1972
3278,1972-11-04 00:00:00,4 novembre 1972
3279,1972-11-11 00:00:00,11 novembre 1972
3280,1972-11-18 00:00:00,18 novembre 1972
3281,1972-11-25 00:00:00,25 novembre 1972
3282,1972-12-02 00:00:00,2 décembre 1972
3283,1972-12-09 00:00:00,9 décembre 1972
3284,1972-12-16 00:00:00,16 décembre 1972
3285,1972-12-23 00:00:00,23 décembre 1972
3286,1972-12-30 00:00:00,30 décembre 1972
3287,1973-01-06 00:00:00,6 janvier 1973
3288,1973-01-13 00:00:00,13 janvier 1973
3289,1973-01-20 00:00:00,20 janvier 1973
3290,1973-01-27 00:00:00,27 janvier 1973
3291,1973-02-03 00:00:00,3 février 1973
3292,1973-02-10 00:00:00,10 février 1973
3293,1973-02-17 00:00:00,17 février 1973
3294,1973-02-24 00:00:00,24 février 1973
3295,1973-03-03 00:00:00,3 mars 1973
3296,1973-03-10 00:00:00,10 mars 1973
3297,1973-03-17 00:00:00,17 mars 1973
3298,1973-03-24 00:00:00,24 mars 1973
3299,1973-03-31 00:00:00,31 mars 1973
3300,1973-04-07 00:00:00,7 avril 1973
3301,1973-04-14 00:00:00,14 avril 1973
3302,1973-04-21 00:00:00,21 avril 1973
3303,1973-04-28 00:00:00,28 avril 1973
3304,1973-05-05 00:00:00,5 mai 1973
3305,1973-05-12 00:00:00,12 mai 1973
3306,1973-05-19 00:00:00,19 mai 1973
3307,1973-05-26 00:00:00,26 mai 1973
3308,1973-06-02 00:00:00,2 juin 1973
3309,1973-06-09 00:00:00,9 juin 1973
3310,1973-06-16 00:00:00,16 juin 1973
3311,1973-06-23 00:00:00,23 juin 1973
